src,sport,dst,dport,cwnd,bw,mrtt,pacing_gain,cwnd_gain,time,id
10.0.0.4,56051,10.1.0.10,42228,1022,67700000.0,0.08003,1.25,2,6.704999999999927,6
10.0.0.4,56051,10.1.0.10,42228,1022,67700000.0,0.08003,1.25,2,6.7159999999998945,6
10.0.0.4,56051,10.1.0.10,42228,1022,67700000.0,0.08003,1.25,2,6.730000000000018,6
10.0.0.4,56051,10.1.0.10,42228,972,64300000.0,0.08003,1.25,2,6.7409999999999854,6
10.0.0.4,56051,10.1.0.10,42228,972,64300000.0,0.08003,1.25,2,6.793999999999869,6
10.0.0.4,56051,10.1.0.10,42228,972,64300000.0,0.08003,1.25,2,6.80600000000004,6
10.0.0.4,56051,10.1.0.10,42228,972,64300000.0,0.08003,1.25,2,6.817999999999984,6
10.0.0.4,56051,10.1.0.10,42228,972,64300000.0,0.08003,1.25,2,6.830999999999904,6
10.0.0.4,56051,10.1.0.10,42228,972,64300000.0,0.08003,1.25,2,6.844000000000051,6
10.0.0.4,56051,10.1.0.10,42228,972,64300000.0,0.08003,1.25,2,6.895999999999958,6
10.0.0.4,56051,10.1.0.10,42228,972,64300000.0,0.08003,1.25,2,6.907999999999902,6
10.0.0.4,56051,10.1.0.10,42228,972,64300000.0,0.08003,1.25,2,6.92899999999986,6
10.0.0.4,56051,10.1.0.10,42228,972,64300000.0,0.08003,1.25,2,6.94399999999996,6
10.0.0.4,56051,10.1.0.10,42228,972,64300000.0,0.08003,1.25,2,6.9909999999999854,6
10.0.0.4,56051,10.1.0.10,42228,980,64300000.0,0.08003,1.25,2,7.003999999999905,6
10.0.0.4,56051,10.1.0.10,42228,980,64300000.0,0.08003,1.25,2,7.020999999999958,6
10.0.0.4,56051,10.1.0.10,42228,980,64300000.0,0.08003,1.25,2,7.0349999999998545,6
10.0.0.4,56051,10.1.0.10,42228,980,64300000.0,0.08003,1.25,2,7.043999999999869,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.092999999999847,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.107999999999947,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.120999999999867,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.127999999999929,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.136999999999944,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.1469999999999345,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.192999999999984,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.2029999999999745,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.212999999999965,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.225999999999885,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.231999999999971,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.2439999999999145,6
10.0.0.4,56051,10.1.0.10,42228,1004,64000000.0,0.08003,1.25,2,7.25,6
10.0.0.4,56051,10.1.0.10,42228,1008,64099999.99999999,0.08003,1.25,2,7.2999999999999545,6
10.0.0.4,56051,10.1.0.10,42228,1008,64099999.99999999,0.08003,1.25,2,7.310999999999922,6
10.0.0.4,56051,10.1.0.10,42228,1008,64099999.99999999,0.08003,1.25,2,7.31899999999996,6
10.0.0.4,56051,10.1.0.10,42228,1008,64099999.99999999,0.08003,1.25,2,7.332999999999856,6
10.0.0.4,56051,10.1.0.10,42228,1008,64099999.99999999,0.08003,1.25,2,7.346000000000004,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.394999999999982,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.406999999999925,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.414999999999964,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.4220000000000255,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.42899999999986,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.442000000000007,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.4909999999999854,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.501999999999953,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.51299999999992,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.519999999999982,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.527000000000044,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.538000000000011,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.589999999999918,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.598999999999933,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.626999999999953,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.639999999999873,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.65099999999984,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.69399999999996,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.703999999999951,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.717999999999847,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.7349999999999,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.749000000000024,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.794999999999845,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.809999999999945,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.826999999999998,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.836999999999989,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.849999999999909,6
10.0.0.4,56051,10.1.0.10,42228,1020,65099999.99999999,0.08003,1.25,2,7.899999999999864,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,7.923999999999978,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,7.941000000000031,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,7.9500000000000455,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,7.961000000000013,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,7.9909999999999854,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.002999999999929,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.01299999999992,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.028999999999996,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.044999999999845,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.054999999999836,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.089999999999918,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.097999999999956,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.111999999999853,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.118999999999915,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.132000000000062,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.148999999999887,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.192999999999984,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.201999999999998,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.214999999999918,6
10.0.0.4,56051,10.1.0.10,42228,1012,65099999.99999999,0.08003,1.25,2,8.226999999999862,6
10.0.0.4,56051,10.1.0.10,42228,1008,64700000.0,0.08003,1.25,2,8.239000000000033,6
10.0.0.4,56051,10.1.0.10,42228,1008,64700000.0,0.08003,1.25,2,8.252999999999929,6
10.0.0.4,56051,10.1.0.10,42228,1008,64700000.0,0.08003,1.25,2,8.30399999999986,6
10.0.0.4,56051,10.1.0.10,42228,1008,64700000.0,0.08003,1.25,2,8.31399999999985,6
10.0.0.4,56051,10.1.0.10,42228,990,64700000.0,0.08003,1.25,2,8.320999999999913,6
10.0.0.4,56051,10.1.0.10,42228,990,64700000.0,0.08003,1.25,2,8.332999999999856,6
10.0.0.4,56051,10.1.0.10,42228,990,64700000.0,0.08003,1.25,2,8.392000000000053,6
10.0.0.4,56051,10.1.0.10,42228,990,64700000.0,0.08003,1.25,2,8.402000000000044,6
10.0.0.4,56051,10.1.0.10,42228,990,64700000.0,0.08003,1.25,2,8.413000000000011,6
10.0.0.4,56051,10.1.0.10,42228,990,64700000.0,0.08003,1.25,2,8.422000000000025,6
10.0.0.4,56051,10.1.0.10,42228,990,64700000.0,0.08003,1.25,2,8.437999999999874,6
10.0.0.4,56051,10.1.0.10,42228,990,64700000.0,0.08003,1.25,2,8.450000000000045,6
10.0.0.4,56051,10.1.0.10,42228,990,64700000.0,0.08003,1.25,2,8.493999999999915,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.502999999999929,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.517000000000053,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.524999999999864,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.534999999999854,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.543999999999869,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.594000000000051,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.602999999999838,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.6099999999999,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.621999999999844,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.630999999999858,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.691000000000031,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.700000000000045,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.711999999999989,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.721000000000004,6
10.0.0.4,56051,10.1.0.10,42228,982,64200000.0,0.08003,1.25,2,8.731999999999971,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,8.79099999999994,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,8.80099999999993,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,8.810999999999922,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,8.81899999999996,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,8.83199999999988,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,8.840999999999894,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,8.890999999999849,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,8.89799999999991,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,8.913000000000011,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,8.92100000000005,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,8.932999999999993,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,8.99499999999989,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,9.002999999999929,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,9.01299999999992,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,9.02599999999984,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,9.033999999999878,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,9.096000000000004,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,9.105000000000018,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,9.114000000000033,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,9.124000000000024,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,9.134000000000015,6
10.0.0.4,56051,10.1.0.10,42228,948,64200000.0,0.08003,1.25,2,9.192999999999984,6
10.0.0.4,56051,10.1.0.10,42228,920,64200000.0,0.08003,1.25,2,9.20399999999995,6
10.0.0.4,56051,10.1.0.10,42228,920,64200000.0,0.08003,1.25,2,9.213999999999942,6
10.0.0.4,56051,10.1.0.10,42228,920,64200000.0,0.08003,1.25,2,9.22199999999998,6
10.0.0.4,56051,10.1.0.10,42228,920,64200000.0,0.08003,1.25,2,9.233999999999924,6
10.0.0.4,56051,10.1.0.10,42228,920,64200000.0,0.08003,1.25,2,9.240999999999985,6
10.0.0.4,56051,10.1.0.10,42228,920,64200000.0,0.08003,1.25,2,9.294999999999845,6
10.0.0.4,56051,10.1.0.10,42228,930,64200000.0,0.08003,1.25,2,9.304999999999836,6
10.0.0.4,56051,10.1.0.10,42228,930,64200000.0,0.08003,1.25,2,9.316000000000031,6
10.0.0.4,56051,10.1.0.10,42228,930,64200000.0,0.08003,1.25,2,9.32899999999995,6
10.0.0.4,56051,10.1.0.10,42228,930,64200000.0,0.08003,1.25,2,9.340999999999894,6
10.0.0.4,56051,10.1.0.10,42228,930,64200000.0,0.08003,1.25,2,9.389999999999873,6
10.0.0.4,56051,10.1.0.10,42228,930,64200000.0,0.08003,1.25,2,9.399999999999864,6
10.0.0.4,56051,10.1.0.10,42228,930,64200000.0,0.08003,1.25,2,9.408999999999878,6
10.0.0.4,56051,10.1.0.10,42228,930,64200000.0,0.08003,1.25,2,9.42100000000005,6
10.0.0.4,56051,10.1.0.10,42228,762,52200000.0,0.08003,1.25,2,9.429999999999836,6
10.0.0.4,56051,10.1.0.10,42228,762,52200000.0,0.08003,1.25,2,9.49499999999989,6
10.0.0.4,56051,10.1.0.10,42228,762,52200000.0,0.08003,1.25,2,9.504999999999882,6
10.0.0.4,56051,10.1.0.10,42228,762,52200000.0,0.08003,1.25,2,9.515999999999849,6
10.0.0.4,56051,10.1.0.10,42228,762,52200000.0,0.08003,1.25,2,9.52800000000002,6
10.0.0.4,56051,10.1.0.10,42228,762,52200000.0,0.08003,1.25,2,9.537000000000035,6
10.0.0.4,56051,10.1.0.10,42228,762,52200000.0,0.08003,1.25,2,9.547000000000025,6
10.0.0.4,56051,10.1.0.10,42228,762,52200000.0,0.08003,1.25,2,9.592999999999847,6
10.0.0.4,56051,10.1.0.10,42228,762,52200000.0,0.08003,1.25,2,9.602999999999838,6
10.0.0.4,56051,10.1.0.10,42228,762,52200000.0,0.08003,1.25,2,9.620999999999867,6
10.0.0.4,56051,10.1.0.10,42228,764,52200000.0,0.08003,1.25,2,9.629999999999882,6
10.0.0.4,56051,10.1.0.10,42228,624,42300000.0,0.08003,1.25,2,9.69399999999996,6
10.0.0.4,56051,10.1.0.10,42228,624,42300000.0,0.08003,1.25,2,9.701000000000022,6
10.0.0.4,56051,10.1.0.10,42228,624,42300000.0,0.08003,1.25,2,9.710000000000036,6
10.0.0.4,56051,10.1.0.10,42228,624,42300000.0,0.08003,1.25,2,9.72199999999998,6
10.0.0.4,56051,10.1.0.10,42228,624,42300000.0,0.08003,1.25,2,9.733999999999924,6
10.0.0.4,56051,10.1.0.10,42228,624,42300000.0,0.08003,1.25,2,9.741999999999962,6
10.0.0.4,56051,10.1.0.10,42228,624,42300000.0,0.08003,1.25,2,9.791999999999916,6
10.0.0.4,56051,10.1.0.10,42228,624,42300000.0,0.08003,1.25,2,9.798999999999978,6
10.0.0.4,56051,10.1.0.10,42228,624,42300000.0,0.08003,1.25,2,9.807999999999993,6
10.0.0.4,56051,10.1.0.10,42228,624,42300000.0,0.08003,1.25,2,9.817000000000007,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,9.826000000000022,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,9.835000000000036,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,9.893000000000029,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,9.90300000000002,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,9.909999999999854,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,9.92100000000005,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,9.929999999999836,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,9.937999999999874,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,9.992999999999938,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.001999999999953,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.010999999999967,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.02599999999984,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.032999999999902,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.04600000000005,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.096000000000004,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.105999999999995,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.118999999999915,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.128999999999905,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.144000000000005,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.15300000000002,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.195999999999913,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.213999999999942,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.22199999999998,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.232999999999947,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.246999999999844,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.30099999999993,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.308999999999969,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.319999999999936,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.330999999999904,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.338999999999942,6
10.0.0.4,56051,10.1.0.10,42228,626,42300000.0,0.08003,1.25,2,10.355999999999995,6
10.0.0.4,56051,10.1.0.10,42228,634,42300000.0,0.08003,1.25,2,10.39799999999991,6
10.0.0.4,56051,10.1.0.10,42228,634,42300000.0,0.08003,1.25,2,10.406999999999925,6
10.0.0.4,56051,10.1.0.10,42228,634,42300000.0,0.08003,1.25,2,10.42100000000005,6
10.0.0.4,56051,10.1.0.10,42228,634,42300000.0,0.08003,1.25,2,10.433999999999969,6
10.0.0.4,56051,10.1.0.10,42228,634,42300000.0,0.08003,1.25,2,10.442000000000007,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.49499999999989,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.507000000000062,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.515999999999849,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.531999999999925,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.551999999999907,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.600999999999885,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.611999999999853,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.626999999999953,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.63799999999992,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.652000000000044,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.690000000000055,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.701000000000022,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.70900000000006,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.71699999999987,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.730000000000018,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.740999999999985,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.798000000000002,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.80600000000004,6
10.0.0.4,56051,10.1.0.10,42228,4,42300000.0,0.08154,1,1,10.816000000000031,6
10.0.0.4,56051,10.1.0.10,42228,644,42300000.0,0.08154,1,2,10.827999999999975,6
10.0.0.4,56051,10.1.0.10,42228,644,42300000.0,0.08154,1,2,10.839999999999918,6
10.0.0.4,56051,10.1.0.10,42228,644,42300000.0,0.08154,1,2,10.852999999999838,6
10.0.0.4,56051,10.1.0.10,42228,644,42300000.0,0.08154,1,2,10.896999999999935,6
10.0.0.4,56051,10.1.0.10,42228,646,42300000.0,0.08154,1,2,10.907999999999902,6
10.0.0.4,56051,10.1.0.10,42228,646,42300000.0,0.08154,1,2,10.918999999999869,6
10.0.0.4,56051,10.1.0.10,42228,646,42300000.0,0.08154,1,2,10.929999999999836,6
10.0.0.4,56051,10.1.0.10,42228,646,42300000.0,0.08154,1,2,10.990000000000009,6
10.0.0.4,56051,10.1.0.10,42228,576,37400000.0,0.08154,1,2,11.0,6
10.0.0.4,56051,10.1.0.10,42228,576,37400000.0,0.08154,1,2,11.015999999999849,6
10.0.0.4,56051,10.1.0.10,42228,576,37400000.0,0.08154,1,2,11.027000000000044,6
10.0.0.4,56051,10.1.0.10,42228,576,37400000.0,0.08154,1,2,11.089999999999918,6
10.0.0.4,56051,10.1.0.10,42228,576,37400000.0,0.08154,1,2,11.100999999999885,6
10.0.0.4,56051,10.1.0.10,42228,576,37400000.0,0.08154,1,2,11.115999999999985,6
10.0.0.4,56051,10.1.0.10,42228,576,37400000.0,0.08154,1,2,11.126999999999953,6
10.0.0.4,56051,10.1.0.10,42228,576,37400000.0,0.08154,1,2,11.138999999999896,6
10.0.0.4,56051,10.1.0.10,42228,578,37400000.0,0.08154,1.25,2,11.192999999999984,6
10.0.0.4,56051,10.1.0.10,42228,578,37400000.0,0.08154,1.25,2,11.20699999999988,6
10.0.0.4,56051,10.1.0.10,42228,578,37400000.0,0.08154,1.25,2,11.220000000000027,6
10.0.0.4,56051,10.1.0.10,42228,578,37400000.0,0.08154,1.25,2,11.232999999999947,6
10.0.0.4,56051,10.1.0.10,42228,578,37400000.0,0.08154,1.25,2,11.249000000000024,6
10.0.0.4,56051,10.1.0.10,42228,578,37400000.0,0.08154,1.25,2,11.294999999999845,6
10.0.0.4,56051,10.1.0.10,42228,578,37400000.0,0.08154,1.25,2,11.309999999999945,6
10.0.0.4,56051,10.1.0.10,42228,562,37400000.0,0.08154,1.25,2,11.327999999999975,6
10.0.0.4,56051,10.1.0.10,42228,562,37400000.0,0.08154,1.25,2,11.342999999999847,6
10.0.0.4,56051,10.1.0.10,42228,562,37400000.0,0.08154,1.25,2,11.351999999999862,6
10.0.0.4,56051,10.1.0.10,42228,562,37400000.0,0.08154,1.25,2,11.390999999999849,6
10.0.0.4,56051,10.1.0.10,42228,560,37400000.0,0.081282,1.25,2,11.404999999999973,6
10.0.0.4,56051,10.1.0.10,42228,560,37400000.0,0.081282,1.25,2,11.417999999999893,6
10.0.0.4,56051,10.1.0.10,42228,560,37400000.0,0.081282,1.25,2,11.429999999999836,6
10.0.0.4,56051,10.1.0.10,42228,560,37400000.0,0.081282,1.25,2,11.440000000000055,6
10.0.0.4,56051,10.1.0.10,42228,560,37400000.0,0.081282,1.25,2,11.445999999999913,6
10.0.0.4,56051,10.1.0.10,42228,448,29100000.0,0.081282,1.25,2,11.495999999999867,6
10.0.0.4,56051,10.1.0.10,42228,450,29300000.0,0.081282,1.25,2,11.505999999999858,6
10.0.0.4,56051,10.1.0.10,42228,452,29400000.0,0.081282,1.25,2,11.523999999999887,6
10.0.0.4,56051,10.1.0.10,42228,452,29400000.0,0.081282,1.25,2,11.536000000000058,6
10.0.0.4,56051,10.1.0.10,42228,458,29800000.0,0.081282,1.25,2,11.547000000000025,6
10.0.0.4,56051,10.1.0.10,42228,458,29800000.0,0.081282,1.25,2,11.557999999999993,6
10.0.0.4,56051,10.1.0.10,42228,458,29800000.0,0.081282,1.25,2,11.604000000000042,6
10.0.0.4,56051,10.1.0.10,42228,458,29800000.0,0.081282,1.25,2,11.614000000000033,6
10.0.0.4,56051,10.1.0.10,42228,458,29800000.0,0.081282,1.25,2,11.624000000000024,6
10.0.0.4,56051,10.1.0.10,42228,458,29800000.0,0.081282,1.25,2,11.635999999999967,6
10.0.0.4,56051,10.1.0.10,42228,458,29800000.0,0.081282,1.25,2,11.65300000000002,6
10.0.0.4,56051,10.1.0.10,42228,458,29800000.0,0.081282,1.25,2,11.69399999999996,6
10.0.0.4,56051,10.1.0.10,42228,458,29800000.0,0.081282,1.25,2,11.702999999999975,6
10.0.0.4,56051,10.1.0.10,42228,458,29800000.0,0.081282,1.25,2,11.712999999999965,6
10.0.0.4,56051,10.1.0.10,42228,458,29800000.0,0.081282,1.25,2,11.721000000000004,6
