rate,burst,lat,backlog,limit,delay,ip,time,id
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.048,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.0659999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.082999999999856,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.09899999999993,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.113999999999805,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.13099999999986,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.15299999999979,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.1719999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.1869999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.202,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.215999999999894,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.23299999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.25499999999988,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.274999999999864,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.289999999999964,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.30599999999981,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.327999999999975,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.346000000000004,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.36799999999994,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.384000000000015,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.399999999999864,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.414999999999964,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.4369999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.457999999999856,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.47699999999986,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.49299999999994,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.509000000000015,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.52799999999979,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.54599999999982,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.5619999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.577999999999975,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.593999999999824,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.610999999999876,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.628999999999905,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.651999999999816,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.669999999999845,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.68599999999992,8
300000000.0,14962.0,401.0,10598.0,50000,0.0,10.0.1.1,51.700999999999794,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.71499999999992,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.735999999999876,8
300000000.0,14962.0,401.0,4542.0,50000,0.0,10.0.1.1,51.75299999999993,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.771999999999935,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.78800000000001,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.80399999999986,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.819999999999936,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.83699999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.85499999999979,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.87099999999987,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.88599999999997,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.901999999999816,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.91599999999994,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.93199999999979,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.952999999999975,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.971000000000004,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,51.985999999999876,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.00199999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.016999999999825,8
300000000.0,14962.0,401.0,4542.0,50000,0.0,10.0.1.1,52.04299999999989,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.0659999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.08600000000001,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.105999999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.12799999999993,8
300000000.0,14962.0,401.0,6056.0,50000,0.0,10.0.1.1,52.14799999999991,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.16799999999989,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.18399999999997,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.19899999999984,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.21399999999994,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.230999999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.24799999999982,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.266999999999825,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.284999999999854,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.299999999999955,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.3159999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.33199999999988,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.35199999999986,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.37099999999987,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.38499999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.39899999999989,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.41399999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.434999999999945,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.452,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.47399999999993,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.488999999999805,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.50599999999986,8
300000000.0,14962.0,401.0,4542.0,50000,0.0,10.0.1.1,52.52299999999991,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.54299999999989,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.55899999999997,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.577999999999975,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.593999999999824,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.6099999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.625999999999976,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.646999999999935,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.669999999999845,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.684999999999945,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.70399999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.722999999999956,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.74199999999996,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.759000000000015,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.776999999999816,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.7969999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.8119999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.82899999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.85199999999986,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.86999999999989,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.88499999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.90099999999984,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.916999999999916,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.934999999999945,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.95899999999983,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.980999999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,52.99799999999982,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.01299999999992,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.0329999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.054999999999836,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.07199999999989,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.087999999999965,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.10199999999986,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.11799999999994,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.13999999999987,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.15899999999988,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.17899999999986,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.19399999999996,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.20899999999983,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.228999999999814,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.250999999999976,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.27099999999996,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.28800000000001,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.30399999999986,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.319999999999936,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.33999999999992,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.36299999999983,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.38099999999986,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.39599999999996,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.409999999999854,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.43899999999985,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.46699999999987,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.48299999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.5,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.519000000000005,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.53699999999981,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.55699999999979,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.572999999999865,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.587999999999965,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.60199999999986,8
300000000.0,14962.0,401.0,3028.0,50000,0.0,10.0.1.1,53.615999999999985,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.63499999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.653999999999996,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.673,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.68899999999985,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.70399999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.7199999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.74000000000001,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.763999999999896,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.784999999999854,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.799999999999955,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.81499999999983,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.83399999999983,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.853999999999814,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.871999999999844,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.886999999999944,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.901999999999816,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.91599999999994,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.937999999999874,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.95699999999988,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.97499999999991,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,53.99199999999996,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.009000000000015,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.02599999999984,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.062999999999874,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.080999999999904,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.09899999999993,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.113999999999805,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.13099999999986,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.15599999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.179999999999836,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.19699999999989,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.21199999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.228999999999814,8
300000000.0,14962.0,401.0,10598.0,50000,0.0,10.0.1.1,54.25,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.274999999999864,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.289999999999964,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.304999999999836,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.32399999999984,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.34299999999985,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.36699999999996,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.384000000000015,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.40099999999984,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.427999999999884,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.44599999999991,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.4699999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.485999999999876,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.50499999999988,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.52299999999991,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.544999999999845,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.5619999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.57899999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.593999999999824,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.61199999999985,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.63099999999986,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.65099999999984,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.67399999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.68999999999983,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.70699999999988,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.725999999999885,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.743999999999915,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.76499999999987,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.78099999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.7969999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.81099999999992,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.82999999999993,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.84699999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.865999999999985,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.884000000000015,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.90299999999979,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.92099999999982,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.94599999999991,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.965999999999894,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,54.9849999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.00299999999993,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.019000000000005,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.04299999999989,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.06099999999992,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.077,8
300000000.0,14962.0,401.0,7570.0,50000,0.0,10.0.1.1,55.093999999999824,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.10799999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.125,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.146999999999935,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.169999999999845,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.1909999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.20899999999983,8
300000000.0,14962.0,401.0,3028.0,50000,0.0,10.0.1.1,55.230999999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.248999999999796,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.2679999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.284999999999854,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.30099999999993,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.31499999999983,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.33499999999981,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.355999999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.378999999999905,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.396999999999935,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.41199999999981,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.43399999999997,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.45399999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.47399999999993,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.49599999999987,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.51299999999992,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.531999999999925,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.552999999999884,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.57499999999982,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.631999999999834,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.65299999999979,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.67599999999993,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.69699999999989,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.718999999999824,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.738999999999805,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.759000000000015,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.77599999999984,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.794999999999845,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.81099999999992,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.832999999999856,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.86299999999983,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.884000000000015,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.90299999999979,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.92099999999982,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.94999999999982,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.972999999999956,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,55.99199999999996,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.009000000000015,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.026999999999816,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.052999999999884,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.072999999999865,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.090999999999894,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.10699999999997,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.12699999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.14799999999991,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.166999999999916,8
300000000.0,14962.0,401.0,9084.0,50000,0.0,10.0.1.1,56.18899999999985,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.20399999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.218999999999824,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.235999999999876,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.256999999999834,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.278999999999996,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.294999999999845,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.309999999999945,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.32899999999995,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.347999999999956,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.36500000000001,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.381999999999834,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.39799999999991,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.41300000000001,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.43199999999979,8
300000000.0,14962.0,401.0,7570.0,50000,0.0,10.0.1.1,56.44999999999982,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.46799999999985,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.483999999999924,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.5,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.513999999999896,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.52999999999997,8
300000000.0,14962.0,401.0,7570.0,50000,0.0,10.0.1.1,56.54899999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.57099999999991,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.58699999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.60299999999984,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.61799999999994,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.63499999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.653999999999996,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.67399999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.68899999999985,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.70399999999995,8
300000000.0,14962.0,401.0,12112.0,50000,0.0,10.0.1.1,56.72199999999998,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.740999999999985,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.75999999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.77799999999979,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.79299999999989,8
300000000.0,14962.0,401.0,15140.0,50000,0.0,10.0.1.1,56.80799999999999,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.82499999999982,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.843999999999824,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.863999999999805,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.88099999999986,8
300000000.0,14962.0,401.0,0.0,50000,0.0,10.0.1.1,56.89899999999989,8
